Virus,Gene names,Normalized_weight
U5WI01,TIMM23B,0.011640212
U5WI01,CEP170,0.030812325
U5WI01,RARS2,0.013694367
U5WI01,MRPL2,0.04475568
U5WI01,ECPAS,0.054652972
U5WI01,MICOS13,0.016059757
U5WI01,LARP1B,0.107314037
U5WI01,IQSEC1,0.029691877
U5WI01,ARMC6,0.013694367
U5WI01,CAVIN1,0.048179272
U5WI01,CDC73,0.034111422
U5WI01,MRPL14,0.066542172
U5WI01,SLC27A4,0.082228447
U5WI01,PRPF8,0.111546841
U5WI01,TTC27,0.030874572
U5WI01,LARP1,0.209461562
U5WI01,QSOX2,0.037721755
U5WI01,RPS27L,0.080174292
U5WI01,BZW1,0.009274821
U5WI01,EIF3M,0.057703081
U5WI01,MEPCE,0.160473078
U5WI01,MRPL21,0.018798631
U5WI01,NUP54,0.028820417
U5WI01,HAUS6,0.034111422
U5WI01,HEATR3,0.009274821
U5WI01,PABPN1,0.04606287
U5WI01,MTDH,0.027077498
U5WI01,NLRX1,0.000248988
U5WI01,ALYREF,0.038095238
U5WI01,CAND1,0.018425148
U5WI01,HRNR,0.037286026
U5WI01,TRAPPC5,0.019421102
U5WI01,CHERP,0.03199502
U5WI01,SUGP2,0.045689387
U5WI01,MRPL41,0.069094304
U5WI01,PNPLA6,0.026392779
U5WI01,SRRM1,0.027824463
U5WI01,CCAR2,0.128976035
U5WI01,NUP93,0.010644258
U5WI01,ABHD12,0.010644258
U5WI01,LNX2,0.123747277
U5WI01,MRPL50,0.04475568
U5WI01,UXS1,0.021164021
U5WI01,SERBP1,0.074509804
U5WI01,NOA1,0.048054777
U5WI01,CATSPER1,0.012698413
U5WI01,LPCAT1,0.118829754
U5WI01,CEP70,0.010768752
U5WI01,THOC2,0.045502646
U5WI01,COQ8A,0.035854342
U5WI01,GADD45GIP1,0.066542172
U5WI01,MIPOL1,0.007469655
U5WI01,CHD6,0.003485839
U5WI01,SHROOM3,0.018425148
U5WI01,PTPMT1,0.028260193
U5WI01,NUP133,0.013943355
U5WI01,THEM6,0.037721755
U5WI01,TRIM41,0.107314037
U5WI01,FAR1,0.121630875
U5WI01,DNAJB3,0.029940865
U5WI01,ATXN2L,0.040087146
U5WI01,PRPF31,0.08627451
U5WI01,SREK1,0.133271086
U5WI01,DDX1,0.057765328
U5WI01,H1-10,0.176346094
U5WI01,HSPH1,0.168502957
U5WI01,LARP4B,0.034858388
U5WI01,DHX38,0.030189854
U5WI01,NUP205,0.05795207
U5WI01,MRPS31,0.216184251
U5WI01,UPF1,0.170183629
U5WI01,COPS5,0.021350763
U5WI01,KHSRP,0.020230314
U5WI01,MRPL24,0.04475568
U5WI01,LRRC59,0.06660442
U5WI01,OTULIN,0.009274821
U5WI01,EFHD2,0.018425148
U5WI01,FAF2,0.081419234
U5WI01,MRPL38,0.115592904
U5WI01,MTERF3,0.026953003
U5WI01,SAAL1,0.009274821
U5WI01,DNAJA3,0.067475879
U5WI01,PTCD3,0.224089636
U5WI01,MRPL48,0.018798631
U5WI01,PGAM5,0.072268908
U5WI01,NARS2,0.107314037
U5WI01,GMCL1,0.009835045
U5WI01,ATP5MD,0.00454404
U5WI01,TMX3,0.037721755
U5WI01,ZFR,0.056022409
U5WI01,CEP170P1,0.026392779
U5WI01,RPL10L,0.091129785
U5WI01,BMERB1,0.009835045
U5WI01,RBM14,0.001369437
U5WI01,TRAPPC9,0.019421102
U5WI01,SRPK1,0.028073452
U5WI01,STRBP,0.024463119
U5WI01,MMS19,0.010644258
U5WI01,YME1L1,0.105633364
U5WI01,MYCBP,0.008465608
U5WI01,PSMD1,0.113787737
U5WI01,POP1,0.123498288
U5WI01,EIF3C,0.030189854
U5WI01,DNAJC7,0.1416122
U5WI01,PHB2,0.072704637
U5WI01,CHP1,0.057391846
U5WI01,HNRNPAB,0.048988484
U5WI01,NAP1L4,0.06660442
U5WI01,CCT7,0.104201681
U5WI01,EBNA1BP2,0.04475568
U5WI01,H2BC13,0.04519141
U5WI01,PKP2,0.013756614
U5WI01,NIPSNAP1,0.018487395
U5WI01,PAIP2,0.018425148
U5WI01,WDR77,0.214441332
U5WI01,TUBA1C,0.060628696
U5WI01,MYBBP1A,0.000995954
U5WI01,MRPL45,0.071957672
U5WI01,SDF4,0.084282602
U5WI01,NTPCR,0.030563336
U5WI01,DCUN1D5,0.035356365
U5WI01,SPINDOC,0.023404918
U5WI01,TUBB6,0.058823529
U5WI01,HNRNPUL1,0.057640834
U5WI01,NOC4L,0.03199502
U5WI01,GNL3,0.0821662
U5WI01,FANCD2,0.013943355
U5WI01,MRPL13,0.080236539
U5WI01,MRPL9,0.071957672
U5WI01,MRPL4,0.071957672
U5WI01,MRPL1,0.075256769
U5WI01,MRPS26,0.174354186
U5WI01,MRPL37,0.107314037
U5WI01,GTPBP4,0.045876128
U5WI01,DPY30,0.119078743
U5WI01,MAP1LC3B,0.011640212
U5WI01,NAT10,0.055275444
U5WI01,XRN2,0.000622471
U5WI01,ADNP,0.017366947
U5WI01,DHX36,0.068409586
U5WI01,MRPL46,0.04475568
U5WI01,PNN,0.044070962
U5WI01,TMX1,0.009274821
U5WI01,TFB2M,0.07351385
U5WI01,PHAX,0.155057579
U5WI01,SLC25A22,0.013009648
U5WI01,MRPL44,0.066542172
U5WI01,RHOF,0.010208528
U5WI01,NCOA5,0.033488951
U5WI01,MOV10,0.168378462
U5WI01,GPN1,0.039651416
U5WI01,GOPC,0.04475568
U5WI01,MRPL47,0.136694678
U5WI01,MRPS30,0.071957672
U5WI01,NOP10,0.048054777
U5WI01,RPS10P5,0.066542172
U5WI01,COPRS,0.008963585
U5WI01,DDX21,0.093059446
U5WI01,EIF2B3,0.009274821
U5WI01,AASDHPPT,0.072704637
U5WI01,PNO1,0.044070962
U5WI01,MRPL17,0.015188298
U5WI01,LANCL2,0.057703081
U5WI01,SMC4,0.116402116
U5WI01,OLA1,0.035045129
U5WI01,ZCCHC3,0.066542172
U5WI01,STAU2,0.051976346
U5WI01,FANCI,0.08453159
U5WI01,ATAD3A,0.07071273
U5WI01,DDX18,0.106567071
U5WI01,RBM28,0.085527544
U5WI01,RBFOX1,0.034111422
U5WI01,MRPL22,0.071957672
U5WI01,NHP2,0.04475568
U5WI01,CHCHD3,0.077559913
U5WI01,QPCTL,0.070650482
U5WI01,KCTD5,0.09449113
U5WI01,BCLAF1,0.039091192
U5WI01,MRPL39,0.071957672
U5WI01,UGGT1,0.010208528
U5WI01,FASTKD2,0.000622471
U5WI01,TECR,0.072455649
U5WI01,FAM120A,0.229256147
U5WI01,HSPBP1,0.009274821
U5WI01,MRPL15,0.080236539
U5WI01,NDUFAF4,0.010208528
U5WI01,HACD3,0.145533769
U5WI01,KCMF1,0.014254591
U5WI01,RRBP1,0.047307812
U5WI01,ATXN10,0.063243075
U5WI01,COPG2,0.037721755
U5WI01,DHCR7,0.057454093
U5WI01,DNAJB11,0.072766885
U5WI01,SEL1L,0.037721755
U5WI01,SLC25A10,0.055337691
U5WI01,UQCR10,0.00454404
U5WI01,ABCF2,0.039526922
U5WI01,DDX20,0.009274821
U5WI01,EIF2B4,0.009274821
U5WI01,ATP6V1H,0.021599751
U5WI01,SLC25A13,0.018549642
U5WI01,HSPB8,0.014254591
U5WI01,MRTO4,0.036850296
U5WI01,RALY,0.115904139
U5WI01,BAG5,0.095175848
U5WI01,TMCO1,0.0529723
U5WI01,PRPF19,0.039900405
U5WI01,G3BP2,0.082228447
U5WI01,STUB1,0.06896981
U5WI01,PSMD13,0.197821351
U5WI01,PPP6R1,0.076003735
U5WI01,SRRM2,0.075941488
U5WI01,PA2G4,0.040585123
U5WI01,RTRAF,0.170494865
U5WI01,RUVBL2,0.064052288
U5WI01,EIF3L,0.119327731
U5WI01,RUVBL1,0.0767507
U5WI01,ITM2B,0.012449424
U5WI01,STK38L,0.031310302
U5WI01,MRPS28,0.141300965
U5WI01,MRPS17,0.066542172
U5WI01,MRPS7,0.124369748
U5WI01,THRAP3,0.078369125
U5WI01,NOP58,0.306504824
U5WI01,ZNF281,0.034111422
U5WI01,ACOT9,0.035543106
U5WI01,LUC7L2,0.168378462
U5WI01,MRPS2,0.078120137
U5WI01,SF3B6,0.104077186
U5WI01,MRPL11,0.073762838
U5WI01,MRPS16,0.071957672
U5WI01,MRPS23,0.170183629
U5WI01,STRAP,0.045502646
U5WI01,RTCB,0.049548708
U5WI01,RPL36,0.113787737
U5WI01,SAMHD1,0.113787737
U5WI01,FARP1,0.05988173
U5WI01,TELO2,0.138562092
U5WI01,AFG3L2,0.067351385
U5WI01,SRPRB,0.009274821
U5WI01,RBM8A,0.044070962
U5WI01,MAGED1,0.206162465
U5WI01,MRPS18B,0.091441021
U5WI01,COPG1,0.14248366
U5WI01,IGF2BP2,0.10270775
U5WI01,SQOR,0.142421413
A0A2D1PX65,ESYT2,0.176595082
A0A2D1PX65,ILVBL,0.011577965
A0A2D1PX65,SMCHD1,0.054839714
A0A2D1PX65,,0.00778089
A0A2D1PX65,,0.052723312
A0A2D1PX65,RBPMS,0.017927171
A0A2D1PX65,,0.00778089
A0A2D1PX65,ELOC,0.011702459
A0A2D1PX65,CAD,0.049112979
A0A2D1PX65,PPP1CC,0.002054155
A0A2D1PX65,DDX39A,0.011702459
A0A2D1PX65,MYO1C,0.063305322
A0A2D1PX65,HAX1,0.124680984
A0A2D1PX65,PSMD11,0.180516651
A0A2D1PX65,PSMD12,0.233862434
A0A2D1PX65,PGRMC1,0.003299097
A0A2D1PX65,EIF3F,0.124307501
A0A2D1PX65,IPO5,0.205726735
A0A2D1PX65,NDUFA4,0.010706505
A0A2D1PX65,PSMD14,0.165826331
A0A2D1PX65,KPNA3,0.157298475
A0A2D1PX65,NOP56,0.016931217
A0A2D1PX65,DDX3X,0.090880797
A0A2D1PX65,KPNA4,0.223404918
A0A2D1PX65,PPP6C,0.069156552
A0A2D1PX65,SCD,0.011577965
A0A2D1PX65,DVL2,0.009461562
A0A2D1PX65,CDIPT,0.196576408
A0A2D1PX65,PRMT5,0.185620915
A0A2D1PX65,PSMA7,0.05620915
A0A2D1PX65,SCAMP3,0.035543106
A0A2D1PX65,TIMM23,0.002676626
A0A2D1PX65,CLGN,0.011702459
A0A2D1PX65,HNRNPDL,0.165328354
A0A2D1PX65,XPO1,0.010830999
A0A2D1PX65,TRIM66,0.044195456
A0A2D1PX65,SEC16A,0.050108932
A0A2D1PX65,U2SURP,0.054839714
A0A2D1PX65,NKRF,0.009150327
A0A2D1PX65,SURF4,0.011577965
A0A2D1PX65,SPTLC1,0.174167445
A0A2D1PX65,SPTLC2,0.011577965
A0A2D1PX65,FANCG,0.027326486
A0A2D1PX65,OGT,0.040709617
A0A2D1PX65,PPM1G,0.011951447
A0A2D1PX65,EIF3D,0.10270775
A0A2D1PX65,EIF3H,0.009710551
A0A2D1PX65,DDX3Y,0.055835668
A0A2D1PX65,DHX15,0.125241208
A0A2D1PX65,PSMD3,0.201244942
A0A2D1PX65,RBFOX2,0.028384687
A0A2D1PX65,EEF1E1,0.033551198
A0A2D1PX65,HNRNPR,0.11696234
A0A2D1PX65,ACTN4,0.351633987
A0A2D1PX65,MYO1B,0.109990663
A0A2D1PX65,AKAP8,0.18680361
A0A2D1PX65,CALU,0.180018674
A0A2D1PX65,CREB3,0.00778089
A0A2D1PX65,AKR1B10,0.050108932
A0A2D1PX65,ACSL4,0.010706505
A0A2D1PX65,SYNCRIP,0.125241208
A0A2D1PX65,KPNA6,0.284095861
A0A2D1PX65,CTNND1,0.055524432
A0A2D1PX65,DPM1,0.062745098
A0A2D1PX65,MRPS14,0.147401183
A0A2D1PX65,HNRNPCL1,0.166199813
A0A2D1PX65,PRAF2,0.00280112
A0A2D1PX65,DKC1,0.211142235
A0A2D1PX65,DNAJA2,0.091876751
A0A2D1PX65,PTCD1,0.184064737
A0A2D1PX65,DNAJB6,0.11546841
A0A2D1PX65,PDCD6,0.030003112
A0A2D1PX65,CDC45,0.087768441
A0A2D1PX65,PSIP1,0.009150327
A0A2D1PX65,SRSF10,0.067538126
A0A2D1PX65,HSBP1,0.036041083
A0A2D1PX65,BANF1,0.043946467
A0A2D1PX65,SF3B1,0.197074385
A0A2D1PX65,PRKRA,0.117584812
A0A2D1PX65,ERAL1,0.13146592
A0A2D1PX65,SNRNP200,0.093432929
A0A2D1PX65,PPM1B,0.144475568
A0A2D1PX65,EIF3G,0.043946467
A0A2D1PX65,FLOT1,0.006286959
A0A2D1PX65,ATP5MG,0.010582011
A0A2D1PX65,RSL1D1,0.241767818
A0A2D1PX65,PRPF6,0.011764706
A0A2D1PX65,UBR5,0.130469966
A0A2D1PX65,ELP1,0.003610333
A0A2D1PX65,LUC7L3,0.39502023
A0A2D1PX65,IPO7,0.028384687
A0A2D1PX65,ACSL3,0.068347339
A0A2D1PX65,PTBP3,0.050731404
A0A2D1PX65,STAU1,0.211515717
A0A2D1PX65,BAG2,0.22421413
A0A2D1PX65,BAG3,0.047370059
A0A2D1PX65,AIFM1,0.019047619
A0A2D1PX65,TRUB2,0.094802365
A0A2D1PX65,TOMM40,0.019483349
A0A2D1PX65,MT-CO2,0.067787115
A0A2D1PX65,NRAS,0.010706505
A0A2D1PX65,LDLR,0.011577965
A0A2D1PX65,HLA-B,0.172051043
A0A2D1PX65,CRYAB,0.004170557
A0A2D1PX65,LMNA,0.160099595
A0A2D1PX65,TFRC,0.065172736
A0A2D1PX65,MT2A,0.052349829
A0A2D1PX65,ALDOA,0.07482104
A0A2D1PX65,KRT1,0.098786181
A0A2D1PX65,TUBB4A,0.124307501
A0A2D1PX65,GAPDH,0.043946467
A0A2D1PX65,TP53,0.026392779
A0A2D1PX65,HSPB1,0.166448802
A0A2D1PX65,RPN1,0.103330221
A0A2D1PX65,RPN2,0.019483349
A0A2D1PX65,GNAI2,0.002676626
A0A2D1PX65,SLC25A5,0.144475568
A0A2D1PX65,EIF2S1,0.063180828
A0A2D1PX65,RPLP1,0.091876751
A0A2D1PX65,RPLP2,0.144475568
A0A2D1PX65,RPLP0,0.144475568
A0A2D1PX65,SSB,0.125241208
A0A2D1PX65,ITGB1,0.042452537
A0A2D1PX65,KRT18,0.036041083
A0A2D1PX65,KRT8,0.106442577
A0A2D1PX65,GSN,0.037286026
A0A2D1PX65,CDK1,0.002676626
A0A2D1PX65,ATP5F1B,0.063180828
A0A2D1PX65,S100A6,0.117771553
A0A2D1PX65,EIF4E,0.047930283
A0A2D1PX65,ENO1,0.063180828
A0A2D1PX65,PYGL,0.007158419
A0A2D1PX65,NPM1,0.177840025
A0A2D1PX65,P4HB,0.237721755
A0A2D1PX65,H1-0,0.06075319
A0A2D1PX65,ANXA2,0.241394336
A0A2D1PX65,TUBB,0.144475568
A0A2D1PX65,PFN1,0.096545285
A0A2D1PX65,EPRS1,0.079987551
A0A2D1PX65,HSP90AA1,0.197323374
A0A2D1PX65,HNRNPC,0.125241208
A0A2D1PX65,SLC3A2,0.259383754
A0A2D1PX65,PFKM,0.003610333
A0A2D1PX65,HSP90AB1,0.159912854
A0A2D1PX65,CYC1,0.046374105
A0A2D1PX65,SNRPB2,0.203797074
A0A2D1PX65,SNRNP70,0.359850607
A0A2D1PX65,VIM,0.125241208
A0A2D1PX65,RPS17,0.162651727
A0A2D1PX65,KRT7,0.052910053
A0A2D1PX65,RPSA,0.098786181
A0A2D1PX65,SNRPA,0.296981015
A0A2D1PX65,SNRPC,0.061749144
A0A2D1PX65,LGALS1,0.06529723
A0A2D1PX65,TPM1,0.043946467
A0A2D1PX65,HNRNPA1,0.125241208
A0A2D1PX65,SNRPA1,0.165764083
A0A2D1PX65,H2AZ1,0.043946467
A0A2D1PX65,H2AC11; H2AC13; H2AC15; H2AC16; H2AC17,0.125241208
A0A2D1PX65,PABPC4L,0.166199813
A0A2D1PX65,UBB,0.036041083
A0A2D1PX65,HSPA1A,0.155431061
A0A2D1PX65,CALM1,0.108434485
A0A2D1PX65,RO60,0.01232493
A0A2D1PX65,H1-4,0.159041394
A0A2D1PX65,TXN,0.125241208
A0A2D1PX65,PRKAR1A,0.050108932
A0A2D1PX65,HSPD1,0.144475568
A0A2D1PX65,HSPA5,0.144475568
A0A2D1PX65,HSPA8,0.17535014
A0A2D1PX65,SLC2A1,0.011577965
A0A2D1PX65,PDHB,0.011702459
A0A2D1PX65,TOP1,0.161406785
A0A2D1PX65,TOP2A,0.300093371
A0A2D1PX65,G6PD,0.029754124
A0A2D1PX65,PABPC1,0.163834423
A0A2D1PX65,PCNA,0.126174914
A0A2D1PX65,SLC25A4,0.045938375
A0A2D1PX65,SLC25A6,0.259446001
A0A2D1PX65,ACTN1,0.098537193
A0A2D1PX65,XRCC6,0.079551821
A0A2D1PX65,XRCC5,0.144475568
A0A2D1PX65,EEF2,0.125676937
A0A2D1PX65,KRT10,0.06075319
A0A2D1PX65,KRT5,0.125241208
A0A2D1PX65,P4HA1,0.082228447
A0A2D1PX65,PKM,0.08260193
A0A2D1PX65,HSP90B1,0.169374416
A0A2D1PX65,SNRPB,0.062184874
A0A2D1PX65,HNRNPL,0.125241208
A0A2D1PX65,DARS1,0.010582011
A0A2D1PX65,JUP,0.031683785
A0A2D1PX65,EZR,0.043946467
A0A2D1PX65,RPS2,0.091876751
A0A2D1PX65,H1-5,0.071646436
A0A2D1PX65,H1-2,0.04519141
A0A2D1PX65,GNB3,0.010582011
A0A2D1PX65,YBX3,0.101525054
A0A2D1PX65,HMGA1,0.06075319
A0A2D1PX65,PRKACA,0.032555244
A0A2D1PX65,CTPS1,0.045751634
A0A2D1PX65,DDX5,0.177840025
A0A2D1PX65,PFKL,0.011577965
A0A2D1PX65,PSMC3,0.091876751
A0A2D1PX65,TCP1,0.120759415
A0A2D1PX65,RPL35A,0.177840025
A0A2D1PX65,ARF4,0.065172736
A0A2D1PX65,RPL7,0.144475568
A0A2D1PX65,SON,0.010582011
A0A2D1PX65,RPL17,0.144475568
A0A2D1PX65,NCL,0.144475568
A0A2D1PX65,HK1,0.025583567
A0A2D1PX65,TRIM21,0.008154373
A0A2D1PX65,BTF3,0.036041083
A0A2D1PX65,PSMB1,0.027948957
A0A2D1PX65,LMNB1,0.056831622
A0A2D1PX65,FLNA,0.125241208
A0A2D1PX65,VDAC1,0.064176782
A0A2D1PX65,COMT,0.065172736
A0A2D1PX65,FBL,0.182570806
A0A2D1PX65,HNRNPA2B1,0.125241208
A0A2D1PX65,SFPQ,0.043946467
A0A2D1PX65,PPIB,0.009772798
A0A2D1PX65,RPS3,0.16389667
A0A2D1PX65,JAK1,0.100902583
A0A2D1PX65,CFL1,0.144475568
A0A2D1PX65,EIF4B,0.125241208
A0A2D1PX65,ZBTB25,0.007469655
A0A2D1PX65,EEF1B2,0.108434485
A0A2D1PX65,POLR2A,0.199377529
A0A2D1PX65,MCM3,0.07071273
A0A2D1PX65,RPS12,0.144475568
A0A2D1PX65,DNAJB1,0.022346716
A0A2D1PX65,DNAJB2,0.002240896
A0A2D1PX65,ATP5F1A,0.125676937
A0A2D1PX65,PSMA1,0.026953003
A0A2D1PX65,PSMA2,0.027948957
A0A2D1PX65,PSMA4,0.144475568
A0A2D1PX65,MSN,0.043946467
A0A2D1PX65,DNMT1,0.019483349
A0A2D1PX65,U2AF2,0.079551821
A0A2D1PX65,RPL13,0.144475568
A0A2D1PX65,PTBP1,0.125241208
A0A2D1PX65,EEF1G,0.218425148
A0A2D1PX65,YWHAQ,0.079987551
A0A2D1PX65,RPL10,0.203983816
A0A2D1PX65,CALR,0.117771553
A0A2D1PX65,CANX,0.081979458
A0A2D1PX65,ABCD3,0.001058201
A0A2D1PX65,EEF1D,0.197074385
A0A2D1PX65,RPL12,0.144475568
A0A2D1PX65,PDIA3,0.043946467
A0A2D1PX65,PPP2R1A,0.144475568
A0A2D1PX65,ALDH1B1,0.027139745
A0A2D1PX65,POLR2B,0.049610955
A0A2D1PX65,MAT2A,0.000248988
A0A2D1PX65,CPS1,0.029567383
A0A2D1PX65,DNAJA1,0.144475568
A0A2D1PX65,HNRNPH3,0.042950514
A0A2D1PX65,HNRNPH1,0.144475568
A0A2D1PX65,YWHAB,0.144475568
A0A2D1PX65,RPL9; RPL9P7; RPL9P8; RPL9P9,0.079551821
A0A2D1PX65,KIF5B,0.013320884
A0A2D1PX65,KDELR2,0.002676626
A0A2D1PX65,MCM4,0.07071273
A0A2D1PX65,MCM5,0.013320884
A0A2D1PX65,MCM7,0.157547463
A0A2D1PX65,HSPA4,0.065919701
A0A2D1PX65,MPI,0.009586057
A0A2D1PX65,PHB,0.029940865
A0A2D1PX65,RPL22,0.170183629
A0A2D1PX65,KRT9,0.098786181
A0A2D1PX65,FAU,0.125241208
A0A2D1PX65,COPB2,0.098972923
A0A2D1PX65,FUS,0.127668845
A0A2D1PX65,DEK,0.009150327
A0A2D1PX65,KRT2,0.06075319
A0A2D1PX65,PSMC2,0.111235605
A0A2D1PX65,ATP5F1C,0.092872705
A0A2D1PX65,RPL4,0.144475568
A0A2D1PX65,DLST,0.011142235
A0A2D1PX65,SRP14,0.282290694
A0A2D1PX65,RBMX,0.357360722
A0A2D1PX65,GGCX,0.030376595
A0A2D1PX65,HSPA9,0.144475568
A0A2D1PX65,EIF4A3,0.013320884
A0A2D1PX65,RPS19,0.22421413
A0A2D1PX65,RPL3,0.144475568
A0A2D1PX65,DDOST,0.010582011
A0A2D1PX65,CCT6A,0.125676937
A0A2D1PX65,RPL13A,0.144475568
A0A2D1PX65,MLH1,0.04195456
A0A2D1PX65,RFC3,0.018736383
A0A2D1PX65,GARS1,0.030501089
A0A2D1PX65,IARS1,0.009586057
A0A2D1PX65,MTREX,0.139371304
A0A2D1PX65,RPS27,0.144475568
A0A2D1PX65,LRPPRC,0.032555244
A0A2D1PX65,RPL35,0.098786181
A0A2D1PX65,SLC1A3,0.010582011
A0A2D1PX65,MATR3,0.09361967
A0A2D1PX65,SSR1,0.133893557
A0A2D1PX65,MAGEA2; MAGEA2B,0.021973234
A0A2D1PX65,MAGEA6,0.021973234
A0A2D1PX65,MAGEA11,0.043946467
A0A2D1PX65,PSMC4,0.133208839
A0A2D1PX65,MKI67,0.050108932
A0A2D1PX65,NOP2,0.234235917
A0A2D1PX65,RPL27A,0.144475568
A0A2D1PX65,RPL5,0.079551821
A0A2D1PX65,RPL21,0.144475568
A0A2D1PX65,RPL28,0.144475568
A0A2D1PX65,RPS9,0.276812947
A0A2D1PX65,RPS5,0.166448802
A0A2D1PX65,RPS10,0.144475568
A0A2D1PX65,MAP1B,0.125241208
A0A2D1PX65,STT3A,0.085776533
A0A2D1PX65,CAPZA2,0.011702459
A0A2D1PX65,CAPZB,0.045938375
A0A2D1PX65,QARS1,0.119514472
A0A2D1PX65,ATP5PO,0.034547152
A0A2D1PX65,ARCN1,0.064176782
A0A2D1PX65,PSMD8,0.041892312
A0A2D1PX65,CCT5,0.240398382
A0A2D1PX65,MAPKAPK2,0.025957049
A0A2D1PX65,RPL34,0.052847806
A0A2D1PX65,FASN,0.044942421
A0A2D1PX65,CCT3,0.153376906
A0A2D1PX65,MRPL19,0.129536259
A0A2D1PX65,TUFM,0.094864613
A0A2D1PX65,SRP9,0.151509493
A0A2D1PX65,PSMB2,0.043386243
A0A2D1PX65,MCM2,0.030003112
A0A2D1PX65,TMED10,0.080174292
A0A2D1PX65,RBM25,0.03155929
A0A2D1PX65,NT5C2,0.089635854
A0A2D1PX65,MEOX2,0.017491441
A0A2D1PX65,EMD,0.011951447
A0A2D1PX65,SERPINH1,0.134578276
A0A2D1PX65,DNM2,0.018860878
A0A2D1PX65,RPL14,0.144475568
A0A2D1PX65,CCT8,0.098786181
A0A2D1PX65,CCT4,0.125676937
A0A2D1PX65,FXR1,0.140678494
A0A2D1PX65,FXR2,0.185434174
A0A2D1PX65,RAB5C,0.04973545
A0A2D1PX65,RAB13,0.011702459
A0A2D1PX65,DAP3,0.276377218
A0A2D1PX65,GALK1,0.051727358
A0A2D1PX65,SSR4,0.029940865
A0A2D1PX65,IRAK1,0.087768441
A0A2D1PX65,ALDH3A2,0.17124183
A0A2D1PX65,PSMD7,0.146467476
A0A2D1PX65,USP11,0.052847806
A0A2D1PX65,HNRNPA3,0.079551821
A0A2D1PX65,HNRNPM,0.144475568
A0A2D1PX65,KPNA2,0.304575163
A0A2D1PX65,KPNA1,0.326548397
A0A2D1PX65,NCBP2,0.096794273
A0A2D1PX65,POLR2H,0.038281979
A0A2D1PX65,HNRNPF,0.144475568
A0A2D1PX65,KIF11,0.090880797
A0A2D1PX65,MRPL12,0.198941799
A0A2D1PX65,CAPZA1,0.079738562
A0A2D1PX65,SLC25A1,0.242079054
A0A2D1PX65,ACLY,0.032679739
A0A2D1PX65,COPB1,0.066355431
A0A2D1PX65,COPA,0.030936819
A0A2D1PX65,SMTN,0.050108932
A0A2D1PX65,CLNS1A,0.108870215
A0A2D1PX65,HSPA2,0.000248988
A0A2D1PX65,ALDH18A1,0.026579521
A0A2D1PX65,PSMD4,0.125241208
A0A2D1PX65,VCP,0.148210395
A0A2D1PX65,HADHB,0.168876439
A0A2D1PX65,NAP1L1,0.144475568
A0A2D1PX65,SNU13,0.014565826
A0A2D1PX65,EIF3B,0.089884843
A0A2D1PX65,ATP5MF,0.037908497
A0A2D1PX65,EIF6,0.009710551
A0A2D1PX65,TMEM33,0.002676626
A0A2D1PX65,NUP107,0.072331155
A0A2D1PX65,EIF3E,0.009710551
A0A2D1PX65,SEC61B,0.038281979
A0A2D1PX65,UBE2G2,0.011577965
A0A2D1PX65,MYL6,0.127668845
A0A2D1PX65,ACTB,0.21774043
A0A2D1PX65,EIF4A1,0.110239651
A0A2D1PX65,RPS20,0.144475568
A0A2D1PX65,PRPS1,0.063180828
A0A2D1PX65,S100A10,0.170992842
A0A2D1PX65,RAB5B,0.011702459
A0A2D1PX65,RAB10,0.079738562
A0A2D1PX65,ACTR1A,0.029505135
A0A2D1PX65,RPS3A,0.219047619
A0A2D1PX65,RPL26,0.177840025
A0A2D1PX65,RPL15,0.144475568
A0A2D1PX65,MAGOH,0.042950514
A0A2D1PX65,RPL27,0.144475568
A0A2D1PX65,PCBD1,0.03373794
A0A2D1PX65,RPL37A,0.079551821
A0A2D1PX65,HSPE1,0.043946467
A0A2D1PX65,SEC61A1,0.087145969
A0A2D1PX65,RPL37,0.009150327
A0A2D1PX65,DCAF7,0.060068472
A0A2D1PX65,HNRNPK,0.125241208
A0A2D1PX65,YWHAG,0.009150327
A0A2D1PX65,RPS7,0.144600062
A0A2D1PX65,PPP1CA,0.037286026
A0A2D1PX65,PSMC1,0.14659197
A0A2D1PX65,PSMC5,0.129411765
A0A2D1PX65,RPS8,0.144475568
A0A2D1PX65,RPS15A,0.22421413
A0A2D1PX65,RPS16,0.144475568
A0A2D1PX65,YWHAE,0.063180828
A0A2D1PX65,RPS14,0.144475568
A0A2D1PX65,RPS23,0.144475568
A0A2D1PX65,RPS18,0.144475568
A0A2D1PX65,RPS29,0.06075319
A0A2D1PX65,RPS13,0.181886088
A0A2D1PX65,RPS11,0.125241208
A0A2D1PX65,SNRPE,0.062184874
A0A2D1PX65,SNRPD1,0.197074385
A0A2D1PX65,SNRPD2,0.148210395
A0A2D1PX65,SNRPD3,0.105446623
A0A2D1PX65,PSMC6,0.221039527
A0A2D1PX65,RPL7A,0.144475568
A0A2D1PX65,RPS4X,0.125241208
A0A2D1PX65,RPL23A,0.144475568
A0A2D1PX65,RPS6,0.16389667
A0A2D1PX65,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4-16,0.098786181
A0A2D1PX65,H2BC4; H2BC6; H2BC7; H2BC8; H2BC10,0.071646436
A0A2D1PX65,RAN,0.1470277
A0A2D1PX65,RPL23,0.144475568
