Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,Sum DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label
"('OXTRIPHYLLINE', 'RBX1')",0.526056222,0.194231961,0.497073012,0.207426213,0.0,0.0,0.0,0.0,0.882165605,0.109375,0.831149927,0.884231537,0.0,0.0,0.687494328,0.6730825309999999,6.840000000000001e-05,0.01300525,0
"('OXTRIPHYLLINE', 'ACE2')",0.473450601,0.280873389,0.435530638,0.280441221,0.0,0.0,0.0,0.0,0.882165605,0.0625,0.780203785,0.8493013970000001,0.0,0.0,0.687494328,0.646408066,6.840000000000001e-05,0.0,0
"('PAZOPANIB', 'RBX1')",0.400062509,0.117866401,0.372627426,0.111243643,0.0,0.0,0.026676,0.005210896,0.570063694,0.109375,0.68558952,0.786427146,0.0,0.691322902,0.87937679,0.6730825309999999,0.205373552,0.01300525,0
"('PRAVASTATIN', 'RBX1')",0.157115458,0.025629069,0.30443839100000003,0.083982982,0.0,0.0,0.0,0.0,0.5254777070000001,0.109375,0.668122271,0.77245509,0.0,0.0,0.8488952329999999,0.6730825309999999,0.000542035,0.01300525,0
"('OLAPARIB', 'RBX1')",0.535262207,0.20535252,0.550850979,0.195765476,0.0,0.0,0.000576,0.00025912900000000003,0.8598726109999999,0.109375,0.820960699,0.8772455090000001,0.0,0.894736842,0.922016576,0.6730825309999999,0.017253587,0.01300525,0
"('OLAPARIB', 'ACE2')",0.521221146,0.307437515,0.41961685,0.264289338,0.0,0.0,0.0,0.0,0.8598726109999999,0.0625,0.7700145559999999,0.842315369,0.0,0.0,0.922016576,0.646408066,0.017253587,0.0,0
"('THEOPHYLLINE', 'RBX1')",0.597634364,0.203407975,0.5542641660000001,0.179696597,0.0,0.0,0.0,0.0,0.77388535,0.109375,0.7816593890000001,0.8502994009999999,0.0,0.0,0.671899391,0.6730825309999999,0.000108608,0.01300525,0
"('ATORVASTATIN', 'RBX1')",0.5990372620000001,0.220729632,0.566178678,0.223545454,0.0,0.0,0.0008640000000000001,0.00026362,0.97133758,0.109375,0.8719068409999999,0.912175649,0.0,0.779516358,0.95841237,0.6730825309999999,0.025157936,0.01300525,0
"('ATORVASTATIN', 'ACE2')",0.610573343,0.35624670700000005,0.488013411,0.305834,0.0,0.0,0.0,0.0,0.97133758,0.0625,0.820960699,0.8772455090000001,0.0,0.0,0.95841237,0.646408066,0.025157936,0.0,0
"('AMINOPHYLLINE', 'RBX1')",0.660429279,0.234127139,0.579046375,0.22520437,0.0,0.0,0.0,0.0,0.904458599,0.109375,0.841339156,0.891217565,0.0,0.0,0.6929732009999999,0.6730825309999999,2.03e-05,0.01300525,0
"('AMINOPHYLLINE', 'ACE2')",0.578661844,0.294044264,0.466344862,0.292760615,0.0,0.0,0.0,0.0,0.904458599,0.0625,0.790393013,0.856287425,0.0,0.0,0.6929732009999999,0.646408066,2.03e-05,0.0,0
"('SIMVASTATIN', 'RBX1')",0.164443605,0.026824455,0.315531288,0.086372046,0.0,0.0,0.0,0.0,0.52866242,0.109375,0.669577875,0.7734530940000001,0.0,0.0,0.79631657,0.6730825309999999,0.009621624,0.01300525,0
"('PHENYLBUTANOIC ACID', 'RBX1')",0.0,0.0,0.165733606,0.005889701999999999,0.0,0.0,0.0,0.0,0.095541401,0.109375,0.0,0.572854291,0.0,0.0,0.546309496,0.6730825309999999,3.8e-05,0.01300525,0
"('LOVASTATIN', 'RBX1')",0.157115458,0.039945307,0.31740945,0.086721254,0.0,0.0,0.0,0.0,0.522292994,0.109375,0.666666667,0.771457086,0.0,0.0,0.8481039770000001,0.6730825309999999,0.000482703,0.01300525,0
"('PANOBINOSTAT LACTATE', 'RBX1')",0.423009133,0.163365558,0.404762375,0.184608569,0.0,0.0,0.0,0.0,0.891719745,0.109375,0.835516739,0.8872255490000001,0.0,0.0,0.694347368,0.6730825309999999,0.000118664,0.01300525,0
"('PANOBINOSTAT LACTATE', 'ACE2')",0.572372042,0.310944024,0.441178191,0.255492633,0.0,0.0,0.0,0.0,0.891719745,0.0625,0.784570597,0.8522954090000001,0.0,0.0,0.694347368,0.646408066,0.000118664,0.0,0
"('FLUVASTATIN', 'RBX1')",0.453429057,0.15719074,0.425765919,0.159273735,0.0,0.0,0.0,0.0,0.802547771,0.109375,0.794759825,0.859281437,0.0,0.0,0.680346198,0.6730825309999999,0.000289622,0.01300525,0
"('POMALIDOMIDE', 'ACE2')",0.5879951,0.287949426,0.584109075,0.275317088,0.0,0.0,0.0,0.0,0.898089172,0.0625,0.787481805,0.854291417,0.0,0.0,0.578959684,0.646408066,0.00010358,0.0,0
"('LENALIDOMIDE', 'ACE2')",0.6474372270000001,0.331555747,0.530481195,0.291413176,0.0,0.0,0.0,0.0,0.891719745,0.0625,0.784570597,0.8522954090000001,0.0,0.0,0.5771174179999999,0.646408066,2.53e-05,0.0,0
"('THALIDOMIDE', 'ACE2')",0.583565758,0.281984254,0.546360529,0.260048999,0.0,0.0,0.0,0.0,0.8694267520000001,0.0625,0.774381368,0.845309381,0.0,0.0,0.594444877,0.646408066,0.010253743,0.0,0
"('SELINEXOR', 'RBX1')",0.461653016,0.146871535,0.386030917,0.117314292,0.0,0.0,0.0,0.0,0.566878981,0.109375,0.684133916,0.785429142,0.0,0.0,0.936867528,0.6730825309999999,4.820000000000001e-05,0.01300525,0
"('ISONIAZID', 'RBX1')",0.337552742,0.060678823,0.256753073,0.019852551,0.0,0.0,0.0,0.0,0.13375796199999998,0.109375,0.486171761,0.617764471,0.0,0.0,0.856838193,0.6730825309999999,0.0,0.01300525,0
"('LISINOPRIL', 'RBX1')",0.5879951,0.21389753,0.584109075,0.184609563,0.0,0.0,0.0,0.0,0.789808917,0.109375,0.7889374090000001,0.8552894209999999,0.0,0.0,0.548393413,0.6730825309999999,6.59e-05,0.01300525,0
"('CAPTOPRIL', 'RBX1')",0.436222006,0.165860392,0.4640540970000001,0.148790697,0.0,0.0,0.0112,0.002187073,0.6942675159999999,0.109375,0.7452692870000001,0.8253493009999999,0.0,0.756756757,0.5603865929999999,0.6730825309999999,0.000301689,0.01300525,0
"('HYDROXYCHLOROQUINE', 'RBX1')",0.410537119,0.161529315,0.431425293,0.172879408,0.0,0.0,0.0,0.0,0.802547771,0.109375,0.794759825,0.859281437,0.0,0.0,0.547499765,0.6730825309999999,0.000261464,0.01300525,0
"('CHLOROQUINE', 'RBX1')",0.37083259,0.126307686,0.397220219,0.138328212,0.0,0.0,0.0,0.0,0.6656050960000001,0.109375,0.729257642,0.816367265,0.0,0.0,0.5297954029999999,0.6730825309999999,0.000243363,0.01300525,0
"('CALCITONIN', 'RBX1')",0.530440024,0.200598449,0.521423833,0.219462325,0.0,0.0,0.0,0.0,0.923566879,0.109375,0.85007278,0.897205589,0.0,0.0,0.563710336,0.6730825309999999,0.000377112,0.01300525,0
"('CALCITONIN', 'ACE2')",0.618116061,0.314273304,0.5874892079999999,0.29717295,0.114559929,0.027652375,0.0,0.0,0.923566879,0.0625,0.799126638,0.8622754490000001,0.372593431,0.0,0.563710336,0.646408066,0.000377112,0.0,0
"('INSULIN', 'RBX1')",0.5416544010000001,0.204258342,0.518607035,0.221861825,0.0,0.0,0.0,0.0,0.929936306,0.109375,0.852983988,0.899201597,0.0,0.0,0.800857798,0.6730825309999999,0.000225261,0.01300525,0
"('INSULIN', 'ACE2')",0.587591812,0.314450418,0.5950296820000001,0.300937445,0.114559929,0.027652375,0.0,0.0,0.929936306,0.0625,0.8020378459999999,0.8642714570000001,0.374858437,0.0,0.800857798,0.646408066,0.000225261,0.0,0
"('STIRIPENTOL', 'RBX1')",0.118304199,0.019298079,0.227795518,0.025412508,0.0,0.0,0.0,0.0,0.21656051,0.109375,0.526928675,0.675648703,0.0,0.0,0.598510339,0.6730825309999999,0.000190064,0.01300525,0
"('PIRFENIDONE', 'RBX1')",0.478711163,0.149482345,0.453401841,0.10208026,0.0,0.0,0.0,0.0,0.5,0.109375,0.65356623,0.7644710579999999,0.0,0.0,0.623572393,0.6730825309999999,0.000116653,0.01300525,0
"('ASPIRIN', 'RBX1')",0.121518987,0.019822483,0.220645598,0.020410627,0.0,0.0,0.000768,0.00023432900000000005,0.232484076,0.109375,0.534206696,0.654690619,0.0,0.449502134,0.863232647,0.6730825309999999,0.009944713,0.01300525,0
"('SUNITINIB', 'RBX1')",0.533698255,0.195462345,0.506187387,0.203088101,0.0,0.0,0.000128,2.85e-05,0.898089172,0.109375,0.838427948,0.889221557,0.0,0.911806543,0.766509225,0.6730825309999999,0.03559933,0.01300525,0
"('SUNITINIB', 'ACE2')",0.561067396,0.331429187,0.483014381,0.282050814,0.0,0.0,0.0,0.0,0.898089172,0.0625,0.787481805,0.854291417,0.0,0.0,0.766509225,0.646408066,0.03559933,0.0,0
"('CARBAMAZEPINE', 'RBX1')",0.426382412,0.131749895,0.423027367,0.060517134000000014,0.0,0.0,0.061256,0.011961726,0.343949045,0.109375,0.58224163,0.704590818,0.0,0.590327169,0.7899148159999999,0.6730825309999999,0.000931214,0.01300525,0
"('DASATINIB', 'RBX1')",0.539207627,0.200618733,0.52893008,0.213906703,0.0,0.0,9e-06,1.76e-06,0.904458599,0.109375,0.841339156,0.891217565,0.0,0.679943101,0.978583928,0.6730825309999999,0.971818132,0.01300525,0
"('DASATINIB', 'ACE2')",0.62949025,0.348873825,0.50465463,0.29411911,0.0,0.0,0.0,0.0,0.904458599,0.0625,0.790393013,0.856287425,0.0,0.0,0.978583928,0.646408066,0.971818132,0.0,0
"('ERLOTINIB', 'RBX1')",0.427883758,0.163320506,0.4095575420000001,0.182733129,0.0,0.0,0.000192,5.16e-05,0.901273885,0.109375,0.839883552,0.890219561,0.0,0.913229018,0.846918127,0.6730825309999999,0.046183373,0.01300525,0
"('SIROLIMUS', 'RBX1')",0.506329114,0.19450452,0.481495319,0.200328526,0.0,0.0,6.4e-05,1.4300000000000004e-05,0.923566879,0.109375,0.85007278,0.897205589,0.0,0.923186344,0.853256995,0.6730825309999999,0.014953569,0.01300525,0
"('SIROLIMUS', 'ACE2')",0.524741082,0.305421848,0.5262218679999999,0.280225483,0.0,0.0,0.0,0.0,0.923566879,0.0625,0.799126638,0.8622754490000001,0.0,0.0,0.853256995,0.646408066,0.014953569,0.0,0
"('OXALIPLATIN', 'RBX1')",0.381821954,0.137235535,0.35699429200000005,0.055322307,0.0,0.0,0.000256,6.23e-05,0.318471338,0.109375,0.5735080060000001,0.70758483,0.0,0.652916074,0.7296462490000001,0.6730825309999999,0.01745771,0.01300525,0
"('ETIDRONIC ACID', 'RBX1')",0.0,0.0,0.137688325,0.000666837,0.0,0.0,0.0,0.0,0.01910828,0.109375,0.0,0.502994012,0.0,0.0,0.34116761700000003,0.6730825309999999,0.0,0.01300525,0
"('PHENPROCOUMON', 'RBX1')",0.153497669,0.025038926,0.297871558,0.052785232,0.0,0.0,0.0,0.0,0.372611465,0.109375,0.598253275,0.7245508979999999,0.0,0.0,0.6909152959999999,0.6730825309999999,9.88e-05,0.01300525,0
"('WARFARIN', 'RBX1')",0.348620046,0.100794575,0.346852409,0.080051477,0.0,0.0,0.0,0.0,0.5159235670000001,0.109375,0.663755459,0.769461078,0.0,0.0,0.875319427,0.6730825309999999,0.036124943,0.01300525,0
"('NILOTINIB', 'RBX1')",0.522662311,0.161904925,0.456803251,0.149318953,0.0,0.0,0.0,0.0,0.6815286620000001,0.109375,0.736535662,0.821357285,0.0,0.0,0.751541085,0.6730825309999999,3.55e-05,0.01300525,0
"('VANDETANIB', 'RBX1')",0.415449529,0.165827843,0.429857351,0.198071776,0.0,0.0,6.4e-05,3.07e-05,0.8789808920000001,0.109375,0.829694323,0.883233533,0.0,0.903271693,0.783176613,0.6730825309999999,0.272495003,0.01300525,0
"('AFATINIB', 'RBX1')",0.538375261,0.203464732,0.513572064,0.22777287,0.0,0.0,0.0064,0.001443078,0.949044586,0.109375,0.8617176129999999,0.905189621,0.0,0.934566145,0.773885767,0.6730825309999999,4.820000000000001e-05,0.01300525,0
"('AFATINIB', 'ACE2')",0.5640121770000001,0.29889349,0.518915913,0.303038967,0.0,0.0,0.0,0.0,0.949044586,0.0625,0.81077147,0.870259481,0.0,0.0,0.773885767,0.646408066,4.820000000000001e-05,0.0,0
"('LAPATINIB', 'RBX1')",0.443749111,0.166399804,0.410815013,0.192602918,0.0,0.0,0.0064,0.001437805,0.866242038,0.109375,0.823871907,0.8792415170000001,0.0,0.897581792,0.760277992,0.6730825309999999,0.005684137,0.01300525,0
"('PROGESTERONE', 'RBX1')",0.0,0.0,0.273324805,0.026333718,0.0,0.0,0.000768,0.00023432900000000005,0.23566879,0.109375,0.0,0.681636727,0.0,0.450924609,0.801237071,0.6730825309999999,0.015095775,0.01300525,0
"('TAMOXIFEN', 'RBX1')",0.0,0.0,0.28204357,0.079184753,0.0,0.0,0.000192,4.28e-05,0.493630573,0.109375,0.0,0.76247505,0.0,0.731152205,0.874104998,0.6730825309999999,0.042154625,0.01300525,0
"('CARBOPLATIN', 'RBX1')",0.0,0.0,0.20639891,0.006899039,0.0,0.0,0.000128,3.03e-05,0.082802548,0.109375,0.0,0.586826347,0.0,0.547652916,0.776479305,0.6730825309999999,0.06614669299999999,0.01300525,0
"('BUPIVACAINE', 'RBX1')",0.506329114,0.16936200399999998,0.530481195,0.167317449,0.0,0.0,0.0,0.0,0.738853503,0.109375,0.7627365359999999,0.839321357,0.0,0.0,0.7407177659999999,0.6730825309999999,0.000159895,0.01300525,0
"('BUPIVACAINE', 'ACE2')",0.601265823,0.368981842,0.534102441,0.250669945,0.0,0.0,0.0,0.0,0.738853503,0.0625,0.7147016009999999,0.804391218,0.0,0.0,0.7407177659999999,0.646408066,0.000159895,0.0,0
"('NICOTINE', 'RBX1')",0.381821954,0.121093356,0.395896151,0.103560219,0.0,0.0,0.0,0.0,0.5318471339999999,0.109375,0.668122271,0.774451098,0.0,0.0,0.8576355379999999,0.6730825309999999,0.009585864,0.01300525,0
"('NICOTINE', 'ACE2')",0.471936948,0.276361925,0.41922003,0.162249381,0.0,0.0,0.0,0.0,0.5318471339999999,0.0625,0.620087336,0.739520958,0.0,0.0,0.8576355379999999,0.646408066,0.009585864,0.0,0
"('ISOPROTERENOL', 'RBX1')",0.159279125,0.025982012,0.276089877,0.089653291,0.0,0.0,0.0,0.0,0.563694268,0.109375,0.68558952,0.784431138,0.0,0.0,0.7450341429999999,0.6730825309999999,0.000531979,0.01300525,0
"('DEXAMETHASONE', 'RBX1')",0.166654611,0.027185119,0.290615146,0.097743778,0.0,0.0,0.00224,0.000437415,0.566878981,0.109375,0.6870451240000001,0.785429142,0.0,0.699857752,0.891635283,0.6730825309999999,0.122259253,0.01300525,0
"('COLCHICINE', 'RBX1')",0.466144263,0.167387473,0.462469878,0.146199186,0.0,0.0,0.0,0.0,0.78343949,0.109375,0.786026201,0.853293413,0.0,0.0,0.772036979,0.6730825309999999,0.001058809,0.01300525,0
"('RABEPRAZOLE SODIUM', 'RBX1')",0.365027966,0.136697405,0.338392594,0.146520083,0.0,0.0,0.0,0.0,0.732484076,0.109375,0.7627365359999999,0.8373253490000001,0.0,0.0,0.632280958,0.6730825309999999,0.010818184,0.01300525,0
"('AMLEXANOX', 'RBX1')",0.52969815,0.188627225,0.433565511,0.1827921,0.0,0.0,0.0,0.0,0.8280254779999999,0.109375,0.8064046579999999,0.867265469,0.0,0.0,0.7925463540000001,0.6730825309999999,0.0008105380000000001,0.01300525,0
"('LEFLUNOMIDE', 'RBX1')",0.405063291,0.125164898,0.337676419,0.108865438,0.0,0.0,0.0,0.0,0.557324841,0.109375,0.679767103,0.78243513,0.0,0.0,0.599764541,0.6730825309999999,0.001066411,0.01300525,0
"('NICLOSAMIDE', 'RBX1')",0.407876231,0.14242238,0.343549052,0.105929184,0.0,0.0,0.000135,2.64e-05,0.5350318470000001,0.109375,0.672489083,0.7754491020000001,0.0,0.480796586,0.7595472390000001,0.6730825309999999,0.059592283,0.01300525,0
"('PHENELZINE', 'RBX1')",0.040506329,0.006607494,0.233411885,0.007638304,0.0,0.0,0.0,0.0,0.06687898099999999,0.109375,0.3668122270000001,0.598802395,0.0,0.0,0.505822228,0.6730825309999999,0.000370072,0.01300525,0
"('RILUZOLE', 'RBX1')",0.033755274,0.005506245,0.27107006100000003,0.072734345,0.0,0.0,0.0,0.0,0.404458599,0.109375,0.420669578,0.734530938,0.0,0.0,0.57589112,0.6730825309999999,0.000967417,0.01300525,0
"('LANSOPRAZOLE', 'RBX1')",0.3581352270000001,0.14119073599999998,0.332029656,0.146747741,0.0,0.0,0.0,0.0,0.72611465,0.109375,0.759825328,0.8353293409999999,0.0,0.0,0.624857891,0.6730825309999999,0.000922163,0.01300525,0
"('VERTEPORFIN', 'RBX1')",0.436005626,0.153501274,0.388742796,0.151632244,0.0,0.0,0.0,0.0,0.7961783440000001,0.109375,0.791848617,0.857285429,0.0,0.0,0.644008289,0.6730825309999999,0.000208166,0.01300525,0
"('BINIMETINIB', 'RBX1')",0.539207627,0.195362554,0.47415021,0.203284534,0.0,0.0,0.000108,3.69e-05,0.904458599,0.109375,0.841339156,0.891217565,0.0,0.769559033,0.671899391,0.6730825309999999,0.000144811,0.01300525,0
"('BINIMETINIB', 'ACE2')",0.506329114,0.291919046,0.406800669,0.26785547600000004,0.0,0.0,0.0,0.0,0.904458599,0.0625,0.790393013,0.856287425,0.0,0.0,0.671899391,0.646408066,0.000144811,0.0,0
"('TRAMETINIB', 'RBX1')",0.610573343,0.205407944,0.510787626,0.193186007,0.0,0.0,6e-05,2.75e-05,0.8152866240000001,0.109375,0.800582242,0.863273453,0.0,0.72972973,0.775367039,0.6730825309999999,0.016958696000000002,0.01300525,0
"('EVEROLIMUS', 'RBX1')",0.486602006,0.190207242,0.488322231,0.202564937,0.0,0.0,0.000384,0.000106034,0.917197452,0.109375,0.8471615720000001,0.8952095809999999,0.0,0.920341394,0.800857798,0.6730825309999999,0.003105509,0.01300525,0
"('EVEROLIMUS', 'ACE2')",0.545626299,0.319030861,0.519280977,0.28577024300000003,0.0,0.0,0.0,0.0,0.917197452,0.0625,0.7962154290000001,0.860279441,0.0,0.0,0.800857798,0.646408066,0.003105509,0.0,0
"('LITHIUM CITRATE', 'RBX1')",0.0,0.0,0.149247781,0.001593726,0.0,0.0,0.0,0.0,0.041401274,0.109375,0.0,0.545908184,0.0,0.0,0.470258402,0.6730825309999999,3.04e-05,0.01300525,0
"('GILTERITINIB', 'RBX1')",0.572951366,0.216360065,0.560345321,0.231377238,0.0,0.0,0.0,0.0,0.949044586,0.109375,0.8617176129999999,0.905189621,0.0,0.0,0.658856955,0.6730825309999999,0.000149839,0.01300525,0
"('GILTERITINIB', 'ACE2')",0.558260305,0.318304708,0.453627663,0.314992219,0.0,0.0,0.0,0.0,0.949044586,0.0625,0.81077147,0.870259481,0.0,0.0,0.658856955,0.646408066,0.000149839,0.0,0
"('BETAMETHASONE', 'RBX1')",0.166654611,0.027185119,0.290615146,0.097743778,0.0,0.0,0.0,0.0,0.557324841,0.109375,0.682678311,0.78243513,0.0,0.0,0.7243296290000001,0.6730825309999999,3.97e-05,0.01300525,0
"('MORPHINE', 'RBX1')",0.440286186,0.17265443800000002,0.46362121,0.17633999600000005,0.0,0.0,0.0,0.0,0.875796178,0.109375,0.828238719,0.882235529,0.0,0.0,0.908601159,0.6730825309999999,5.820000000000001e-05,0.01300525,0
"('MORPHINE', 'ACE2')",0.44846293,0.276298268,0.374745954,0.251302295,0.0,0.0,0.0,0.0,0.875796178,0.0625,0.7772925759999999,0.8473053890000001,0.0,0.0,0.908601159,0.646408066,5.820000000000001e-05,0.0,0
"('REGORAFENIB', 'RBX1')",0.440286186,0.160265339,0.427367154,0.159588761,0.0,0.0,0.0,0.0,0.748407643,0.109375,0.7700145559999999,0.842315369,0.0,0.0,0.7464767609999999,0.6730825309999999,5.820000000000001e-05,0.01300525,0
"('THROMBIN', 'RBX1')",0.0,0.0,0.239877588,0.013004478,0.0,0.0,0.00192,0.0005858230000000001,0.101910828,0.109375,0.0,0.588822355,0.0,0.391180654,0.6111228129999999,0.6730825309999999,2.03e-05,0.01300525,0
"('METHOTREXATE', 'RBX1')",0.601724455,0.218010979,0.556785808,0.214331153,0.0,0.0,0.008586,0.001676626,0.920382166,0.109375,0.848617176,0.896207585,0.0,0.6472261739999999,0.993714301,0.6730825309999999,0.04201806,0.01300525,0
"('METHOTREXATE', 'ACE2')",0.589457774,0.335851403,0.509399782,0.28854317,0.0,0.0,0.0,0.0,0.920382166,0.0625,0.797671033,0.861277445,0.0,0.0,0.993714301,0.646408066,0.04201806,0.0,0
"('MANNITOL', 'RBX1')",0.113701977,0.018547353,0.217525358,0.010235354,0.0,0.0,0.0,0.0,0.111464968,0.109375,0.478893741,0.617764471,0.0,0.0,0.516147586,0.6730825309999999,8.609999999999999e-05,0.01300525,0
"('AMINOGLUTETHIMIDE', 'RBX1')",0.600729457,0.21927494100000006,0.548163902,0.163684145,0.0,0.0,0.0,0.0,0.8312101909999999,0.109375,0.807860262,0.868263473,0.0,0.0,0.648934263,0.6730825309999999,0.00017498,0.01300525,0
"('AMINOGLUTETHIMIDE', 'ACE2')",0.457329522,0.272605841,0.393379581,0.229298193,0.0,0.0,0.0,0.0,0.8312101909999999,0.0625,0.756914119,0.833333333,0.0,0.0,0.648934263,0.646408066,0.00017498,0.0,0
"('MESTRANOL', 'RBX1')",0.15157207,0.024724817000000003,0.275413738,0.06383908599999999,0.0,0.0,0.0,0.0,0.452229299,0.109375,0.6346433770000001,0.7495009979999999,0.0,0.0,0.585125157,0.6730825309999999,0.000187047,0.01300525,0
"('INDOMETHACIN', 'RBX1')",0.476545048,0.171758705,0.46981067,0.184487068,0.0,0.0,0.0,0.0,0.917197452,0.109375,0.8471615720000001,0.8952095809999999,0.0,0.0,0.966265109,0.6730825309999999,0.00569174,0.01300525,0
"('PIROXICAM', 'RBX1')",0.463626658,0.160372708,0.399665326,0.155936782,0.0,0.0,0.0,0.0,0.7133757959999999,0.109375,0.7540029109999999,0.831337325,0.0,0.0,0.623893619,0.6730825309999999,7.6e-05,0.01300525,0
"('GENTAMICIN', 'RBX1')",0.4564093420000001,0.17640255300000002,0.382727048,0.161012669,0.0,0.0,0.0,0.0,0.7961783440000001,0.109375,0.791848617,0.857285429,0.0,0.0,0.75881697,0.6730825309999999,9.62e-05,0.01300525,0
"('DICLOFENAC', 'RBX1')",0.122183026,0.019930803,0.259980005,0.046443206,0.0,0.0,0.0,0.0,0.29299363100000003,0.109375,0.561863173,0.699600798,0.0,0.0,0.5950692710000001,0.6730825309999999,7.340000000000001e-05,0.01300525,0
"('PHENYTOIN', 'RBX1')",0.5149109629999999,0.177540334,0.462469878,0.121550467,0.0,0.0,0.00494,0.000964655,0.589171975,0.109375,0.6972343520000001,0.79241517,0.0,0.699857752,0.641063931,0.6730825309999999,0.003576647,0.01300525,0
"('AZACITIDINE', 'RBX1')",0.625465376,0.223873002,0.578201831,0.202198909,0.0,0.0,0.0,0.0,0.8375796179999999,0.109375,0.81077147,0.870259481,0.0,0.0,0.669546423,0.6730825309999999,6.34e-05,0.01300525,0
"('LIOTHYRONINE SODIUM', 'RBX1')",0.151898734,0.024778104,0.313251082,0.070116925,0.0,0.0,0.0,0.0,0.410828025,0.109375,0.615720524,0.7365269459999999,0.0,0.0,0.590084934,0.6730825309999999,0.000415326,0.01300525,0
"('DISULFIRAM', 'RBX1')",0.0,0.0,0.144072375,0.0008044910000000001,0.0,0.0,0.0,0.0,0.00955414,0.109375,0.0,0.481037924,0.0,0.0,0.291302732,0.6730825309999999,3.04e-05,0.01300525,0
"('CAPECITABINE', 'RBX1')",0.556962025,0.205921664,0.49022788,0.218598128,0.0,0.0,0.008586,0.001824448,0.933121019,0.109375,0.8544395920000001,0.900199601,0.0,0.92745377,0.777592704,0.6730825309999999,0.003343612,0.01300525,0
"('CAPECITABINE', 'ACE2')",0.488458674,0.293495947,0.440436715,0.286366824,0.0,0.0,0.0,0.0,0.933121019,0.0625,0.80349345,0.8652694609999999,0.0,0.0,0.777592704,0.646408066,0.003343612,0.0,0
"('HYPROMELLOSE', 'RBX1')",0.17530608,0.028596369,0.280613339,0.086799777,0.0,0.0,0.0,0.0,0.522292994,0.109375,0.666666667,0.771457086,0.0,0.0,0.6111228129999999,0.6730825309999999,0.0003751,0.01300525,0
"('HYALURONATE SODIUM', 'RBX1')",0.44214655,0.17538088100000002,0.394459602,0.157220755,0.0,0.0,0.0,0.0,0.761146497,0.109375,0.775836972,0.846307385,0.0,0.0,0.8965753009999999,0.6730825309999999,0.00053399,0.01300525,0
"('PONATINIB', 'RBX1')",0.466355763,0.160252657,0.481495319,0.185420262,0.0,0.0,0.000128,3.3799999999999995e-05,0.808917197,0.109375,0.794759825,0.861277445,0.0,0.87197724,0.889583146,0.6730825309999999,0.024882041,0.01300525,0
